record_id,Tipo de Vítima,Idade,Condição,driverVitima_id,Veículo,Gênero,Faixa
f36bdd13-5aa3-4db2-835f-17e86b9e7590,Condutor,13,Ferido,cfee786e-5f26-4e95-88e7-751d316b2870,d7314ec6-e85d-49a6-af1c-175c2f9b1691,Masculino,11 a 14
9e8cae84-f6ae-4246-89bb-954a3e9a7639,Condutor,35,Ferido,fe8ddb28-e20b-4053-b3b1-642519a02ed1,e2159abf-4665-4da8-b737-c4d0f2047cba,Masculino,30 a 59
9a993aa7-7974-4606-89a1-4e4a966b432a,Condutor,17,Ferido,65f85cb3-51b3-4db7-a05f-5d9f3d753580,3b33e1cc-8c9f-46c9-8fab-c70bb1da6f20,Masculino,15 a 17
e27cde68-11b9-4320-8521-59f6e2fe7245,Condutor,34,Ferido,af60d0c0-0eae-42f9-8efd-c8052e1fa63b,481566fc-50b3-4a07-87cc-8d7150e28c43,Masculino,30 a 59
a5aa4e10-2a79-4640-9c35-37d9b8d65533,Condutor,SI,Ferido,37066a2e-f18e-465e-95d4-4abb79daca2c,d98832b8-d504-47c6-81b5-d536e10cc3a2,Masculino,Sem Informação
1e5c73f7-8c1f-41b7-9ff7-3fcb21e80fac,Condutor,26,Ferido,f6b83e2a-ec59-4781-8add-4c02b07a04a7,18a6e2b5-f497-4dff-ab2b-4fd1932dbccc,Masculino,25 a 29
91c303f5-deb2-4c4c-9917-ddaa5cc9a0eb,Condutor,28,Ferido,9eea8acc-6dee-493d-9f37-082156e8888c,f3d5b157-392f-40c5-b21d-c1f8e7ecc053,Masculino,25 a 29
708b3a06-74ac-4e41-8661-521becae4d0a,Condutor,SI,Ferido,a61d8a64-f21c-4da4-91ae-fba2d46d08fe,6f946023-04af-4785-9ed1-e49c4f7c6f94,Masculino,Sem Informação
708b3a06-74ac-4e41-8661-521becae4d0a,Condutor,SI,Ferido,60437597-d2c8-4405-99e9-2e8f4fc76905,f49ba6dd-e71b-4b78-a035-ba8f9dcebfcc,Masculino,Sem Informação
9f926dd2-4e55-414a-a712-6d9d7d5c0990,Condutor,27,Ferido,ac3026b2-596c-4da9-9f79-0afde5150586,0785a201-5d83-45d5-9eac-d7aa091eee5a,Masculino,25 a 29
9f926dd2-4e55-414a-a712-6d9d7d5c0990,Condutor,37,Ferido,cacd684d-7601-48fa-a2e0-864938b83c19,bfcb4530-24ee-48c9-ab09-055a055bcaa1,Masculino,30 a 59
60370581-a9c8-45dc-b60e-0fa792bb5739,Condutor,35,Ferido,b6bbcadd-0b9d-4520-8228-5e8baf1b6245,c4466306-ce0a-4338-a2c6-e1503b3d32ba,Masculino,30 a 59
60370581-a9c8-45dc-b60e-0fa792bb5739,Condutor,37,Ferido,be31f707-8cc9-43ad-9e75-7300194d3d07,b5f34c3a-c507-49e3-a020-2392c3560fc5,Masculino,30 a 59
3f5d411a-1918-47a7-b3aa-1d064cd77ae2,Condutor,12,Ferido,f0201126-0a42-4331-a175-e6dd6be0beda,29434b20-9f31-41cd-ba42-22c07051ecc0,Masculino,11 a 14
177fe098-7cd5-4bed-93c6-60560adba3fe,Condutor,13,Ferido,e303fd51-d08a-41b6-9a91-aad1cd0d87d9,958f4bdf-4c9c-47e1-bb25-1f65dbb01e98,Masculino,11 a 14
84c5e94c-0a2b-45d8-b286-d68bafdbe232,Condutor,58,Ferido,93d5fe57-ae27-49d2-ad97-612b5e371444,01749e70-c0a2-4369-abfc-195cb95a90bb,Masculino,30 a 59
8beedb80-fca0-42cd-8381-8610890d9d97,Condutor,36,Ferido,0654e661-17fd-4b39-924b-50d88a189bc1,1cf4646e-1b46-4e49-a703-2aa5ad68dd57,Feminino,30 a 59
cddc9ea1-dfdf-43c2-b4b6-db412dc47a3f,Condutor,SI,Ferido,14c01ace-8835-430c-9d6a-5a2556c75c58,ff2ea304-93ab-4add-a4dc-fe06d88ada78,Masculino,Sem Informação
6af103b4-fd26-42ed-b27d-49bb4e2dc98b,Condutor,54,Ferido,20809530-a1d2-4f8b-9415-3c86ba2a8234,4bfd9c9c-a3e6-47b5-9b04-2f559e90e65d,Masculino,30 a 59
fd2d02f1-3b58-47bb-a98a-f08526fae4ab,Condutor,17,Morto,56ee820c-b931-444a-9927-f394dde53082,41df94b2-d405-4665-bd63-cd67833ba421,Masculino,15 a 17
fd2d02f1-3b58-47bb-a98a-f08526fae4ab,Passageiro,17,Morto,c226b44a-0996-486f-96e6-ca8fb4c55d6f,41df94b2-d405-4665-bd63-cd67833ba421,Masculino,15 a 17
2d047d54-b237-4c1a-9cb9-91c92e2bec15,Condutor,38,Ferido,efa4f49c-3d9d-433a-8896-332b08bdce04,1b615142-7b3e-48cb-96f5-4a403a93e202,Masculino,30 a 59
5f623015-310f-4406-8ad6-9275bacb4908,Pedestre,60,Ferido,500c467f-d034-4a95-8375-598baf40d3ca,326c9231-901c-4f05-bd53-6893a057b6dd,Feminino,60 ou mais
ee2724f3-6ec0-4ca0-a439-cee928b46793,Condutor,37,Ferido,2b1e7c9f-8b13-467d-8bf4-4a2687924393,51147426-c036-459b-922a-d3b8f6337974,Masculino,30 a 59
62e8a217-7318-455d-8996-c1876d77229f,Condutor,30,Ferido,d44e7ae3-f1b1-44dc-9c77-17c1bb5e6125,4a5fe13a-ce76-4f96-a3b6-aa4092f977aa,Masculino,30 a 59
d2e4e16c-6edf-4c6a-adbb-4bd3d2129992,Condutor,46,Ferido,185e0f7d-fb3d-4d35-ba2c-91b9b60a2b8d,e1caf4f8-0132-4460-a86a-08e2ad189d63,Masculino,30 a 59
0098761f-a447-4c91-8344-46ed1ed2b126,Condutor,30,Ferido,debf94ed-f195-4fd3-b49a-fa48981b44e8,809f8b56-b268-4a8c-99a5-c5379a301042,Feminino,30 a 59
afee4c9b-91f7-482b-8390-ce8cf9215a03,Condutor,32,Ferido,2cf64c4d-511c-47a2-8e26-2ba2bb0384e7,2e7d121d-67b7-4178-ba6a-5176302fb7ce,Masculino,30 a 59
3a3fbdd4-55dc-40a8-9457-beb4331ae21d,Condutor,SI,Morto,f1740021-4aef-47a7-b62a-6edf2bf2692b,99981ea6-1588-4a34-b507-ed788f91d4ac,Masculino,Sem Informação
1dcb9539-63f8-4a9c-9d6f-2980a5a42eb5,Condutor,23,Morto,c01151fd-9918-45a9-b050-c9373c4ecbbb,2cf03353-b7a6-4ac7-946c-7900ddeba124,Masculino,20 a 24
a6972e1b-44a5-4da1-bf09-aaf606255e6e,Condutor,17,Ferido,a46cceec-249c-4714-8c09-2538401fbd58,e5a81f74-4449-476e-b824-0821fe47fbda,Masculino,15 a 17
f3ee4b04-05e0-45ab-a7ca-ebcc56d4ac70,Condutor,54,Ferido,00b87d00-1aa3-4141-adb2-dca9ae180ae0,c438b7b8-5d1e-42ad-8bc9-68ac0b74b406,Masculino,30 a 59
3ef30f97-908d-44f6-9ebe-8cba963ff846,Condutor,51,Ferido,ada31bfb-a56d-4cb9-a5de-c324d3fde443,1a0db5da-eb56-45a5-a7bf-9c4fb6e8bc8c,Masculino,30 a 59
f7a1dfb0-7dac-48d5-8e3f-f94a726a49ae,Condutor,39,Ferido,484068f7-5ac3-4741-963d-cb16c04592f4,8aa8e393-8bce-4f8c-86b5-08628a8ee7d0,Masculino,30 a 59
34da181e-f185-4fcc-a0fe-a734cec17262,Condutor,49,Ferido,a9143ce3-941d-4fa9-a29e-1f682ce60e84,5eec414c-6227-425e-b089-767ef93864fb,Masculino,30 a 59
e2e1e6a9-a0b4-406e-8eb5-5ef962a88e48,Condutor,9,Ferido,4a131177-64b1-4667-b1a1-e54c60534ed2,0ee44ffd-58b5-4826-95a9-dc9067678219,Feminino,6 a 10
aec181c3-a86b-47bc-8482-ed0279b49d75,Condutor,40,Ferido,8a41fa9b-2cc8-492b-ae61-821953d0f28e,f9ae6841-d609-4379-84a3-0f8f92ca5824,Masculino,30 a 59
2eed919c-15a4-4eaa-b772-313b970db8f4,Condutor,SI,Ferido,263384eb-6fb3-4bb5-ba20-a01f211fcf48,80f1e151-b9ad-40f1-9c3e-a9111ed41d9b,Masculino,Sem Informação
948359d6-164d-4a91-a41b-dad106f6965e,Condutor,54,Ferido,c21ada64-3ef1-41bf-ba2d-c41d37ee7620,3f8b64ef-dc76-4794-9831-83ea9a6d8d0c,Feminino,30 a 59
11f8ec76-c64b-4368-8fe2-e8b258c8eccc,Pedestre,51,Ferido,431423d1-f594-438b-a6f2-c7d7b7d25eb7,68e0cb27-2eaa-4304-8ee7-a7a9f3ac0e55,Feminino,30 a 59
11f8ec76-c64b-4368-8fe2-e8b258c8eccc,Condutor,SI,Ferido,d4872df0-ff55-40e3-be17-f0c2a2a9a2e0,68e0cb27-2eaa-4304-8ee7-a7a9f3ac0e55,Masculino,Sem Informação
d9370ae8-99a6-4574-902e-59a4bc1f269d,Condutor,18,Ferido,ee5be14d-2317-46c8-b502-a7bb2f1faf9c,917d65fb-fea9-4de1-a066-a079b45b9375,Masculino,18 a 19
6abafd38-3812-4d1c-b460-796c23dbeeb8,Condutor,45,Ferido,d88fec99-b42b-4240-90a9-acf4008fabdb,afe5bb21-c97c-4d86-bc77-f8c841d0c700,Masculino,30 a 59
4f4fd7e7-7722-40f2-b87a-8305d3eb347c,Condutor,30,Ferido,dab70394-a0f2-4a8f-aa23-615443679ad4,9fcb91dd-8866-406b-ab76-321ee838ee3d,Masculino,30 a 59
8a89110c-eb8c-48d3-9522-85fb0177f001,Condutor,26,Ferido,63d9df1c-d33b-4f70-abe3-f1e9e37efb57,e29b8803-50a6-4795-9ec1-4c672f4577b5,Feminino,25 a 29
ed49c59a-4818-4b0d-b2ff-2b6a205d8ba2,Condutor,37,Ferido,9af449cf-7f02-4797-9bae-17824c05362d,c0185a33-37c9-4579-a55c-30bbc8fbc7e0,Masculino,30 a 59
b677e3f3-b52f-43b9-9928-3f5311950df2,Condutor,25,Ferido,a29eee2e-1a66-43fe-a274-19019547bb5b,925ff779-f475-40e8-8e44-38ea24fc6ead,Masculino,25 a 29
34173f37-9da8-4293-a144-e8c086ef4af8,Pedestre,69,Ferido,267c2476-c182-4be7-b327-e0ad5c829e11,58260190-15ca-4ae2-85b3-e4352d9a36cb,Masculino,60 ou mais
4ed4dcd9-34cb-495c-90bd-947a532210b5,Condutor,43,Ferido,a0addcd2-c57e-481d-b462-0373db3588e1,eac1a588-f004-419c-b256-48e2c28e7f97,Masculino,30 a 59
cf4ac646-f377-4d88-babc-a272d1c82b55,Condutor,15,Ferido,6ee37247-9be8-4aa8-91a4-605d1cd1e456,a1982abe-1801-4f70-b7e7-0e82ffa560a1,Masculino,15 a 17
7c95e155-2a0b-4cb4-ad33-5a4c8f307bc8,Condutor,35,Ferido,cdc224a7-fc6c-4034-9d0a-8e6a6edefb63,19b74eec-f33b-4592-9455-6ce67e5f6f98,Masculino,30 a 59
951d5513-5170-46f9-aa26-d7180d3cfd29,Condutor,SI,Ferido,f06d4e55-486c-4ff8-819c-41b80c42f120,dc75d264-fac1-4896-a14d-9cca099e732c,Masculino,Sem Informação
b16cadaa-8530-4ba6-8a84-2ad4abbb9ecb,Condutor,34,Ferido,8180fd66-5b8e-47ef-b812-7b0cb8b19a81,269f6978-5d8d-4de1-9a23-2dc157f39e47,Masculino,30 a 59
1a418f03-8514-4e4d-b2d7-fc7b8bd7373c,Condutor,37,Ferido,c3a1a8d4-0a03-49f5-a213-d7b8f74b20b6,725fcf6c-77c4-4bfd-a88f-2c5b3960115a,Feminino,30 a 59
8da4a893-3405-4237-9d60-419695e8a611,Condutor,29,Ferido,9f41114a-30ea-471c-bb9f-d1c0087ebc4a,f3882630-be38-4712-9770-08945b8027cf,Masculino,25 a 29
b0066d54-2c7c-4efb-b7be-d40414fba364,Condutor,46,Ferido,c9b7cfa7-71a2-4809-8e82-001e53d74d89,ce3741e2-128f-4d2a-8b31-50435ec9a39b,Masculino,30 a 59
53540b34-3df4-4d31-a87f-b1e8041dfc74,Condutor,13,Ferido,667bd9f6-2076-4e9a-9ab6-8339ed728058,6a9b1865-b315-4c7d-a485-2241fa50ec91,Masculino,11 a 14
a05d99fc-6b45-46ac-9faf-af680d963851,Condutor,34,Ferido,cbe2bc48-9f31-4f20-a3c3-310a5bc13742,812d86a3-6873-4cc3-84a7-c19963ad7a15,Masculino,30 a 59
b890910b-ab55-4cbc-8253-83729e6797a1,Condutor,27,Ferido,26fb2d63-ae4c-4ccc-9ad0-fccfccdea1a2,cc407a8d-5d75-4146-b900-1a9eeb3c9672,Masculino,25 a 29
3d211d7a-e820-416d-b3f5-a83fe80cb7ef,Condutor,SI,Morto,6cfa3982-042e-4dbd-81cc-029080542210,0b83d68b-508f-4aa8-b0a6-a82df3c9c5bd,Masculino,Sem Informação
8269a41e-45c1-40a0-a218-0c664f3b3597,Condutor,34,Ferido,5d7f3e49-62a7-4715-8720-f54ceb33e84b,b4e9a66a-b3a5-4fd4-82cc-167fb473af42,Masculino,30 a 59
ec4ba766-96b7-40b1-ab7c-bff1aec96756,Condutor,48,Ferido,5ffc7ff3-0090-4a9c-8b50-629ca74ec2ad,59bb94b4-f094-4dec-a8fc-b5e928b6994a,Masculino,30 a 59
01734a15-bb6a-4619-82bb-64d630a9849a,Condutor,28,Ferido,5bced342-ebdb-4990-a1b2-40141c7f4018,fcf7d9c4-b5f5-46d1-a720-b18efd616a9a,Masculino,25 a 29
442fdf10-13fe-4c00-9e39-5ee557390301,Condutor,36,Ferido,8f87129a-d620-4d73-b5ca-55e6170338e6,4a4c1db4-6a7b-45fb-a291-6111bc036912,Masculino,30 a 59
0f1f066e-b42b-4416-9406-589f3554df0c,Condutor,57,Morto,98c05e38-c6fb-456b-8c77-bcec4462c845,4a351b4c-1a3d-4780-9160-45087506a1b1,Masculino,30 a 59
a05814e1-f39b-4927-bfaa-cf0bb623f6bf,Condutor,24,Ferido,132a7ca6-3eb0-4015-9365-07884c0bf00b,44b4e01a-b540-42e1-9dcd-9a8af0bc2239,Masculino,20 a 24
9ebecf36-be83-4bbd-87a8-343037eb49be,Pedestre,74,Ferido,50792121-bced-4d6f-8755-d9e11b6a44fe,2e9b8335-7999-44ad-9829-a924bec1eced,Masculino,60 ou mais
9ebecf36-be83-4bbd-87a8-343037eb49be,Condutor,21,Ferido,c085bd11-6658-4bdf-b375-34a3d674ff59,2e9b8335-7999-44ad-9829-a924bec1eced,Masculino,20 a 24
de8eb36d-1596-4102-b289-c5f6296ecbf8,Condutor,20,Ferido,afd6a4b9-fa41-4e0e-8535-3f4284cc40dc,0d4dc4c2-14b8-40db-9226-fccb82180a2e,Masculino,20 a 24
6c7e4381-83af-4b17-bdaa-b2f7237621e3,Condutor,26,Ferido,d0a9b46e-79a7-425e-8620-1fd5e3d6b80a,16ac3b85-e053-4bb1-bc83-c9d51d796610,Masculino,25 a 29
e85c2764-9983-4898-9f71-b57b0e69a263,Condutor,38,Ferido,d0737ece-4724-487f-9849-9d93de5c9c40,e602929b-5253-424b-9858-2d8035d2f75c,Masculino,30 a 59
a339c2c6-920c-4bf7-9ea3-17a4372a5fd8,Condutor,31,Ferido,fba7edf9-f267-45fe-8707-d2fcf5e1e2d2,29d6d0b0-f7fb-472b-b9bb-af1dabee3e10,Masculino,30 a 59
74c7e3c7-3a02-491a-845e-510ca91fa5c7,Condutor,33,Ferido,6021ee19-d27e-49d3-9422-b715f8cadeed,a5d02f8f-6016-4f62-8d36-4365f190f203,Masculino,30 a 59
9986686c-86b3-43ee-8090-a47654a7abc0,Condutor,16,Ferido,0458cfcb-f336-450f-86ae-0624009a4183,e72809c7-9e89-4d8a-a4ca-a07cb1aa3a9b,Masculino,15 a 17
5bf9d988-a1aa-4a17-b691-ca215b4a3db0,Condutor,34,Ferido,2b708cd2-1b58-4835-950b-21fd33436303,d2b192ba-14c2-4e39-994a-24c982b6a488,Masculino,30 a 59
ef80f98b-1274-4d91-ab66-8b32b941ecf6,Condutor,50,Morto,b3baf58e-bf3b-47b3-b415-f6a64d41f073,26b4ec94-f4ae-44a6-806b-91689cdecedb,Masculino,30 a 59
f7da892b-54cb-4ac4-839f-876b72c9e1de,Condutor,39,Ferido,1b3b0e2b-9277-4d7e-83de-9daa0faa94cd,3bd8a276-e353-4d69-af3f-2fff3043c21d,Masculino,30 a 59
cf2149bf-6a8d-4c1a-a854-18a5a1675113,Condutor,36,Ferido,6a9c072b-c652-4506-adbb-52ea632c9448,44ceda16-789d-4114-a834-591a6740c141,Masculino,30 a 59
e0abed83-4a9f-4526-8e11-3a952761cfd4,Condutor,SI,Ferido,bc8765a7-ac49-41c8-a409-281bc4e5ce1a,5cdbc7f9-e153-4b96-9795-8f010fa3acd5,Masculino,Sem Informação
74816f1e-e366-4385-9501-43242b51c7af,Condutor,18,Ferido,3cf1e957-2e63-4e04-af61-4f7745c51fb7,539e9ab3-9fc0-4ffb-8574-df73438302b4,Masculino,18 a 19
74816f1e-e366-4385-9501-43242b51c7af,Passageiro,11,Ferido,7b7c2bb2-72df-43ff-8a3d-ab4cd5d873e9,539e9ab3-9fc0-4ffb-8574-df73438302b4,Masculino,11 a 14
d47f6a2f-7449-4fe5-8bae-3710c3974a0f,Condutor,24,Ferido,23a623cc-5d98-4515-8800-c01e52e4d7e0,caa9e1a3-4998-4d89-ba3e-c5a303d3492c,Masculino,20 a 24
a1a26a06-60de-4f99-a991-da1c7ebee1df,Condutor,22,Ferido,7b90dcc5-e3dd-422d-966a-29879f2f7cbb,ee0c16aa-d9d6-4bdc-b79d-124cdd3bcbf4,Feminino,20 a 24
5053582e-960a-4423-97db-182f616d1f95,Passageiro,10,Ferido,846720ba-158a-4507-b500-4a3676067a1f,9d54f8bd-373f-4c71-b171-43dadf623f1a,Feminino,6 a 10
4c9cb303-1378-4cf2-ba29-ea125ebd534e,Condutor,21,Ferido,0f40016d-c4f4-4c90-8978-726db44686b7,061ae210-1ad9-4bea-afbb-9d84d4a5f553,Masculino,20 a 24
9ce2fe3d-bbd4-451e-9625-3548869585a2,Condutor,14,Ferido,681dc473-0c11-45b1-b02f-adf903e8e2aa,9dcf996c-e967-4b4a-b82f-da7920730286,Masculino,11 a 14
3972c2de-0fca-494f-86fc-669239f06025,Condutor,SI,Ferido,7d81160e-6bd2-4831-bcfe-518edc149e1e,032adb4c-c091-4ca1-a1f0-b716cb7dd2db,Feminino,Sem Informação
abdeb119-2884-418d-8f3a-c9c3fade71c8,Condutor,11,Ferido,3c1c1dfd-ea88-401f-b6d1-7f1a3e3f8b7d,3767a417-5262-4345-a54a-1d7096461295,Masculino,11 a 14
2af3da12-35a4-4850-aa3d-e180ad79697f,Condutor,12,Ferido,0e2e7067-566f-47bf-a6bf-c21ff67c9407,2b78196d-b73d-4330-985a-241273c27461,Masculino,11 a 14
261aa52a-18b2-4106-a772-a4d0af952a6d,Condutor,43,Ferido,d98735f5-760c-4879-b925-48cdc462d384,78017644-339d-4f17-aa11-5b689f7d1835,Masculino,30 a 59
cc54fb70-e8cb-4902-ac1a-5c60a9db431f,Condutor,50,Ferido,efbb953f-0632-4303-8bbc-82be5821d582,99afa510-b9fe-43b2-b388-732d5ac8aa71,Feminino,30 a 59
32989e89-578c-42d9-8f55-a118bf5df806,Condutor,65,Ferido,58f8c2cc-deb6-467e-a541-962ef6ea36de,2313de7a-7fbd-421a-9e9d-aade22612940,Masculino,60 ou mais
322feb8d-fac5-4c10-859c-36213da97a28,Condutor,14,Ferido,cdaa2f8c-ea91-4242-950e-50fbeddf0cbf,45d5075e-7af7-485b-98f8-d8712dc7334f,Feminino,11 a 14
6eb131ea-3da4-4d35-b71c-40febac865cb,Condutor,27,Ferido,1d907827-f14e-489e-ace0-46040f7fed61,c460d223-b922-4857-a5cf-0d4caab893ed,Masculino,25 a 29
db9a57c8-3e48-4b7c-84c7-e551b054366e,Condutor,SI,Ferido,46c8dd66-ae9d-48bd-9b89-d24c39da3804,a4f27eef-33b8-4f8d-a264-9801d78519d3,Masculino,Sem Informação
db9a57c8-3e48-4b7c-84c7-e551b054366e,Condutor,33,Ferido,bbdd934c-50c2-48da-bbd6-f8e284126874,90197671-1281-4210-91a1-fe085833def1,Masculino,30 a 59
6985820d-7833-42f1-a4f7-6893a7b27a2a,Condutor,35,Ferido,c201ee0a-5614-40bd-ba6e-74b8ed03b211,c032bc74-8a26-413c-a4f0-4ac169382da2,Masculino,30 a 59
db5c4940-ac67-4cf1-be50-e1b4088f905a,Condutor,21,Ferido,5512c413-3d49-45d3-ab83-cfe8926c8119,6c1ab3d0-71b9-4769-a338-e387371055ce,Masculino,20 a 24
ec3d98ea-a425-47f8-9052-a435fc70a926,Condutor,30,Ferido,e9fc7d39-2ec3-462d-9f3c-df44128e84e1,219efd97-b070-454f-b7ea-f1828a6660ca,Masculino,30 a 59
1495e650-f5ae-41bf-9afd-74b0adeb6ddc,Condutor,61,Ferido,6c979fb4-ac7d-4f0e-b96c-caa0de95aa44,3cc8aca1-e8c9-449c-9482-0cf46e11a73e,Masculino,60 ou mais
384f3953-e687-4aab-9d67-17a672c99658,Condutor,51,Ferido,0b5926b2-b67d-4024-9b6f-cbaafa07ae44,ea2bf3ff-d733-4034-88fe-43ec0d57d685,Masculino,30 a 59
492ba640-d65e-4c43-8614-628f8254f8fc,Condutor,18,Ferido,fa8078d3-fabb-4b9c-b0e4-136122a3677a,0bb4490a-2b06-42dd-8016-967ce288d426,Masculino,18 a 19
8c10ec62-c900-4bfc-9299-e1db0ff0facf,Condutor,25,Ferido,9a7931e3-239b-4cb0-81de-69e3bcce0152,8f6ed651-3bd4-45d0-a20a-418bbc1b725b,Masculino,25 a 29
c78892b3-3e0a-491d-9aa7-3c3f680f9d5a,Condutor,49,Ferido,3f1f4132-0508-42dc-8801-0867eab7c755,c405f153-6886-494b-8b3f-903a19a60d43,Feminino,30 a 59
b0aea336-3ae2-4102-b9ff-88b465fa57e7,Condutor,51,Ferido,ddfbccd7-c252-49ed-a2b7-88c3e2a8132b,93c7e7fe-6c06-45fa-a213-7c4058dfca45,Masculino,30 a 59
779a20f5-9edb-412e-84a9-81d47ba72490,Condutor,26,Ferido,90426f2c-39cc-4c06-9eb5-ca5494b478cb,fa935bd3-1ea8-41fa-95c8-d37f5edd2c93,Masculino,25 a 29
44f1940f-9000-4427-9646-1d29ac7aaebd,Condutor,SI,Ferido,0cdfba81-f11e-42b5-9098-4aa635a8f6b9,d5fced47-700c-4ae2-b434-170935a9b398,Masculino,Sem Informação
a67b4ad8-1867-49d8-b5fa-fe520585c09d,Pedestre,35,Ferido,11020b71-e5b9-4434-b702-80ef09788a84,17e79490-685f-4267-8067-7e09e8fefbcf,Masculino,30 a 59
abf13b2f-dfbb-400d-b6c8-89c1618494b0,Condutor,20,Ferido,3e33eceb-3cb0-4c7f-b3ae-ab9f2fc9018e,d3fd1b71-ae94-430d-8457-5f3f768f2dbf,Masculino,20 a 24
da8ca3cd-a51c-4db0-abf2-0f956afdd692,Condutor,15,Ferido,6f562e06-0883-4732-86e9-d4deb2d8a123,6d3f16ed-95ad-4797-8880-0213c4ddc951,Masculino,15 a 17
7e8eaf26-82f6-4036-91a3-bab20a0a8766,Condutor,62,Ferido,54dafd19-ebc6-4d23-bf4f-eceeb178cc7c,b14b941d-6595-48eb-8a9f-f5677f379b86,Masculino,60 ou mais
2cd0f9b0-80b2-4809-a629-2c98cfebb06d,Condutor,13,Morto,599b0baa-a7b2-4c07-bfe2-a8c4c042ac34,8eb76e40-00f7-472f-ad99-1c5d9e36db2c,Masculino,11 a 14
43b9264e-1ecc-48d2-b2ce-2db9c06c31b0,Condutor,16,Ferido,a8e02f76-fc1e-4117-b4c5-d288ce6f2901,16dfc44f-6086-4a58-b1ef-83e9f33c3cb5,Masculino,15 a 17
eb4e7877-a5bc-4317-a4b0-e44b4fae03c7,Condutor,41,Ferido,c7a23640-d27c-46d8-b317-507f38ede3b1,8f1d1948-add5-4c07-9cb3-44b41d3689ee,Masculino,30 a 59
93c7603e-ae0e-47d4-b126-f49cae8bd9f1,Condutor,27,Ferido,b2ad5d5a-38d5-4490-8fad-37ef42a18f6d,8e576b6c-8808-42a6-9c74-4eb418c0216e,Masculino,25 a 29
5cb69b7e-d0cf-474f-9ed2-689ecefbfbf1,Condutor,14,Ferido,3908b10d-f1e6-480b-a87f-989e5097e45c,e85e2ec0-eb58-4ade-bd23-001a7e10e70d,Masculino,11 a 14
34b083e5-7665-4bbc-a657-d95bb4b40ad6,Condutor,43,Ferido,509b86f6-2e50-44b8-a200-b2e5fafa841e,fa39a4ce-d12e-4c3a-bdf0-5be8e520aa23,Masculino,30 a 59
6f8a4b5d-6a1f-4073-ba7f-147b820a5b34,Condutor,35,Ferido,6775801c-83d8-4767-a9ae-205eeb4129b7,79e0d4f4-c4e5-4fc3-8da4-ee1249727a2b,Masculino,30 a 59
6f8a4b5d-6a1f-4073-ba7f-147b820a5b34,Passageiro,SI,Ferido,413ad24f-cb03-45a5-84ec-b7d5887b6d14,79e0d4f4-c4e5-4fc3-8da4-ee1249727a2b,Feminino,Sem Informação
8425c704-774c-4c5f-bf38-5da5f43777ba,Condutor,36,Ferido,34554ad0-556e-44fa-93ef-7b6839567f9e,1300105b-e355-433a-b60f-407cdbe2d7d5,Feminino,30 a 59
15c56530-8e18-48e1-8677-85bd7ae2a890,Condutor,51,Ferido,88b21177-01e5-4cd7-9f3e-9d73dc4a319c,ec116b59-9a48-411f-833c-12ac196fc2d3,Masculino,30 a 59
42978248-2798-48a5-9cd7-dc90788e1d2e,Condutor,49,Ferido,1420bb4d-3edc-4a6c-9762-6206cc7a34eb,fc77b405-c77f-465b-90e0-811f4e980c5a,Masculino,30 a 59
b3e68df6-fb55-4b71-940c-76991190c88e,Condutor,26,Ferido,c0180228-e513-400a-bacf-7c6df6ab6910,22cda625-44bb-4d39-8530-b5c3c54737b8,Masculino,25 a 29
f9c5fef0-928c-4ff1-9d53-b78287a4fea3,Condutor,47,Ferido,f7cf85fa-dc40-4af1-924d-250c740eadd7,9164a50e-8209-4b12-b9fa-c8da7a116132,Masculino,30 a 59
f26d5441-a04e-466a-a258-6b3de9eb2f41,Condutor,27,Ferido,b6aabfd3-52d3-448a-ba4f-595f7a5e56e8,4a18dcb4-7072-43dd-adde-d36cde40ea1e,Masculino,25 a 29
5c427c42-b682-4e01-a443-df4757d4902c,Condutor,SI,Ferido,a43a7bfb-58ae-4827-b8f7-cd6ddbf3eee7,411747be-ba98-42e7-abaf-9aabc19cf28d,Feminino,Sem Informação
fca1e725-cbdd-4ed9-9983-7ea159ee4407,Condutor,18,Ferido,98d9380c-72d8-4ab7-8f6b-6b5cfd5fc3c6,9fb373a9-0adf-4a9b-abdb-cdabfe966ef7,Masculino,18 a 19
41def862-10db-4659-b5eb-85a8dc8a6508,Pedestre,39,Ferido,157717c8-467b-46f0-9f78-f4e257ea49bf,0974c3a3-dcd9-4420-bdb8-38fc2203042f,Feminino,30 a 59
cad8cdad-712f-44ac-9fcd-04a7736ebbf8,Condutor,22,Ferido,4f6dc4cc-0ff5-44b4-a4e5-daf1723d812e,ee898787-553e-4feb-8e02-3ed4768e2397,Masculino,20 a 24
4d1147bb-e462-4893-ac82-a15e88c29976,Condutor,SI,Ferido,280ac5ae-6507-49d3-8e8e-39f991e5eae2,3a59598e-a8fb-47e5-9868-aab5d6a4864b,Masculino,Sem Informação
555bff1c-f25b-4874-b4a2-b11a5869c008,Condutor,28,Ferido,e49e5811-73d5-48bb-8a78-3a89a9944cf2,7268a4e3-0279-4dc6-ae10-c5c3ab7b1940,Masculino,25 a 29
01c6f31a-9979-4c5c-82b3-716708fd980f,Condutor,32,Ferido,0fd7c918-b618-4a63-9715-3a8f26bd8570,3c0efe8f-d5d3-4b1d-9eb6-aea74f69cee8,Masculino,30 a 59
